"order_date","customer_id","customer_name","segment","product_name","discount","sum_discount","row_id"
"2017-09-12","TM-21010","Tamara Manning","Consumer","OIC Binder Clips, Mini, 1/4"" Capacity, Black","0.00","0.00","5207"
"2019-03-13","JB-16000","Joy Bell-","Consumer","Avery Arch Ring Binders","0.00","0.00","7922"
"2017-02-25","SS-20875","Sung Shariari","Consumer","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages","0.00","0.00","5770"
"2016-12-19","IM-15070","Irene Maddox","Consumer","Canvas Sectional Post Binders","0.00","0.00","1432"
"2018-12-10","CM-12235","Chris McAfee","Consumer","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book","0.00","0.00","7617"
"2019-12-24","AC-10615","Ann Chong","Corporate","Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear","0.00","0.00","3701"
"2019-08-21","GT-14710","Greg Tran","Consumer","Advantus Plastic Paper Clips","0.00","0.00","827"
"2018-10-15","CD-12790","Cynthia Delaney","Home Office","Avery 508","0.00","0.00","2520"
"2019-09-20","SV-20365","Seth Vernon","Consumer","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad","0.00","0.00","6093"
"2016-09-20","MW-18220","Mitch Webber","Consumer","Ooma Telo VoIP Home Phone System","0.00","0.00","9394"
"2017-12-09","KB-16600","Ken Brennan","Corporate","Xerox 188","0.00","0.00","980"
"2019-08-03","BD-11725","Bruce Degenhardt","Consumer","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting","0.00","0.00","4633"
"2019-09-29","JK-15730","Joe Kamberova","Consumer","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L","0.00","0.00","9802"
"2017-09-21","GB-14575","Giulietta Baptist","Consumer","Xerox 193","0.00","0.00","6179"
"2016-08-19","BS-11365","Bill Shonely","Corporate","Space Solutions HD Industrial Steel Shelving.","0.00","0.00","8246"
"2017-09-11","SB-20290","Sean Braxton","Corporate","Hunt PowerHouse Electric Pencil Sharpener, Blue","0.00","0.00","6673"
"2019-12-29","KH-16360","Katherine Hughes","Consumer","Harbour Creations Steel Folding Chair","0.00","0.00","7637"
"2018-10-17","NR-18550","Nick Radford","Consumer","O'Sullivan Living Dimensions 2-Shelf Bookcases","0.00","0.00","9201"
"2019-08-14","NP-18700","Nora Preis","Consumer","Newell 318","0.00","0.00","2399"
"2016-11-20","KH-16330","Katharine Harms","Corporate","Peel & Seel Recycled Catalog Envelopes, Brown","0.00","0.00","7551"
"2018-10-13","LC-16885","Lena Creighton","Consumer","Fiskars Softgrip Scissors","0.00","0.00","139"
"2019-09-18","TM-21010","Tamara Manning","Consumer","Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book","0.00","0.00","5324"
"2018-12-18","JK-16120","Julie Kriz","Home Office","Tennsco Double-Tier Lockers","0.00","0.00","3505"
"2016-08-05","SP-20650","Stephanie Phelps","Corporate","Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow","0.00","0.00","6458"
"2019-02-16","LF-17185","Luke Foster","Consumer","Xerox 1912","0.00","0.00","3780"
"2019-07-13","RR-19525","Rick Reed","Corporate","Strathmore Photo Mount Cards","0.00","0.00","5977"
"2016-08-26","KB-16315","Karl Braun","Consumer","Avoid Verbal Orders Carbonless Minifold Book","0.00","0.00","5336"
"2016-07-14","SS-20515","Shirley Schmidt","Home Office","Belkin 7 Outlet SurgeMaster II","0.00","0.00","7624"
"2018-11-04","TT-21220","Thomas Thornton","Consumer","Boston Heavy-Duty Trimline Electric Pencil Sharpeners","0.00","0.00","6135"
"2019-12-08","DL-13315","Delfina Latchford","Consumer","Xerox 1996","0.00","0.00","1170"
"2019-06-20","PG-18895","Paul Gonzalez","Consumer","Xerox 230","0.00","0.00","9689"
"2019-06-11","TB-21400","Tom Boeckenhauer","Consumer","Belkin 19"" Vented Equipment Shelf, Black","0.00","0.00","4223"
"2019-07-01","KF-16285","Karen Ferguson","Home Office","Carina Mini System Audio Rack, Model AR050B","0.00","0.00","3396"
"2019-11-19","MC-18100","Mick Crebagga","Consumer","Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock","0.00","0.00","2945"
"2019-01-30","BV-11245","Benjamin Venier","Corporate","Cardinal EasyOpen D-Ring Binders","0.00","0.00","771"
"2019-05-14","AH-10465","Amy Hunt","Consumer","X-Rack File for Hanging Folders","0.00","0.00","4162"
"2016-09-29","EB-14170","Evan Bailliet","Consumer","Fellowes Super Stor/Drawer Files","0.00","0.00","9731"
"2018-09-08","TR-21325","Toby Ritter","Consumer","Howard Miller 11-1/2"" Diameter Grantwood Wall Clock","0.00","0.00","7401"
"2016-10-21","FH-14275","Frank Hawley","Corporate","SANFORD Liquid Accent Tank-Style Highlighters","0.00","0.00","7574"
"2016-04-05","RD-19900","Ruben Dartt","Consumer","Fellowes Twister Kit, Gray/Clear, 3/pkg","0.00","0.00","9508"
"2019-05-11","LP-17080","Liz Pelletier","Consumer","Avery 50","0.00","0.00","4123"
"2017-07-20","RK-19300","Ralph Kennedy","Consumer","Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","0.00","0.00","1850"
"2016-12-20","MC-17845","Michael Chen","Consumer","Boston Home & Office Model 2000 Electric Pencil Sharpeners","0.00","0.00","3644"
"2019-10-21","JB-15400","Jennifer Braxton","Corporate","Acco 3-Hole Punch","0.00","0.00","7351"
"2016-09-21","HF-14995","Herbert Flentye","Consumer","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","0.00","0.00","3167"
"2017-08-10","JK-16120","Julie Kriz","Home Office","Avery 480","0.00","0.00","1616"
"2016-12-10","SM-20005","Sally Matthias","Consumer","Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages","0.00","0.00","873"
"2019-11-09","BM-11650","Brian Moss","Corporate","Adjustable Depth Letter/Legal Cart","0.00","0.00","3184"
"2018-06-17","IG-15085","Ivan Gibson","Consumer","Xerox 1934","0.00","0.00","1552"
"2018-01-17","DL-13495","Dionis Lloyd","Corporate","First Data FD10 PIN Pad","0.00","0.00","2303"
"2017-10-12","DL-12925","Daniel Lacy","Consumer","Samsung Rugby III","0.00","0.00","2917"
"2016-12-20","PS-19045","Penelope Sewall","Home Office","Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal","0.00","0.00","1158"
"2016-11-19","DB-13360","Dennis Bolton","Home Office","Xerox 1888","0.00","0.00","7868"
"2016-12-12","LH-17155","Logan Haushalter","Consumer","Longer-Life Soft White Bulbs","0.00","0.00","4856"
"2016-03-11","FM-14215","Filia McAdams","Corporate","Xerox 198","0.00","0.00","7018"
"2019-03-28","DH-13075","Dave Hallsten","Corporate","SAFCO Boltless Steel Shelving","0.00","0.00","5745"
"2016-11-07","MS-17365","Maribeth Schnelling","Consumer","ACCOHIDE 3-Ring Binder, Blue, 1""","0.00","0.00","4834"
"2017-11-16","MP-18175","Mike Pelletier","Home Office","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","0.00","0.00","2813"
"2018-12-24","SC-20305","Sean Christensen","Consumer","Eldon 200 Class Desk Accessories, Smoke","0.00","0.00","7239"
"2017-12-10","MA-17560","Matt Abelman","Home Office","Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�","0.00","0.00","4202"
"2018-10-28","JD-15895","Jonathan Doherty","Corporate","Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts","0.00","0.00","302"
"2016-08-30","AT-10735","Annie Thurman","Consumer","Fellowes Bankers Box Stor/Drawer Steel Plus","0.00","0.00","8462"
"2018-08-26","AA-10480","Andrew Allen","Consumer","Newell 335","0.00","0.00","7707"
"2019-09-22","JE-15745","Joel Eaton","Consumer","Ibico EB-19 Dual Function Manual Binding System","0.00","0.00","3849"
"2018-05-27","LA-16780","Laura Armstrong","Corporate","Xerox 1915","0.00","0.00","5173"
"2019-12-05","BF-11080","Bart Folk","Consumer","Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""","0.00","0.00","9608"
"2019-03-27","BD-11560","Brendan Dodson","Home Office","Xerox 1982","0.00","0.00","8486"
"2017-12-06","NP-18325","Naresj Patel","Consumer","Stanley Contemporary Battery Pencil Sharpeners","0.00","0.00","1092"
"2018-07-22","MF-17665","Maureen Fritzler","Corporate","Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector","0.00","0.00","8757"
"2019-04-10","DB-13360","Dennis Bolton","Home Office","Logitech G700s Rechargeable Gaming Mouse","0.00","0.00","6379"
"2019-03-23","RB-19360","Raymond Buch","Consumer","Acco Perma 4000 Stacking Storage Drawers","0.00","0.00","8152"
"2019-09-20","SV-20365","Seth Vernon","Consumer","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h","0.00","0.00","6095"
"2017-12-31","KC-16255","Karen Carlisle","Corporate","GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack","0.00","0.00","2323"
"2019-01-30","BV-11245","Benjamin Venier","Corporate","DXL Angle-View Binders with Locking Rings by Samsill","0.00","0.00","774"
"2018-03-28","CC-12220","Chris Cortes","Consumer","Rogers Deluxe File Chest","0.00","0.00","7158"
"2019-12-17","AI-10855","Arianne Irving","Consumer","Hon Valutask Swivel Chairs","0.00","0.00","3029"
"2017-10-25","HK-14890","Heather Kirkland","Corporate","ClearOne Communications CHAT 70 OC�Speaker Phone","0.00","0.00","6539"
"2019-11-24","BG-11695","Brooke Gillingham","Corporate","Fellowes Bases and Tops For Staxonsteel/High-Stak Systems","0.00","0.00","8117"
"2017-10-26","MY-17380","Maribeth Yedwab","Corporate","Avery 507","0.00","0.00","2090"
"2016-05-09","SB-20290","Sean Braxton","Corporate","Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)","0.00","0.00","3541"
"2016-12-24","BF-11170","Ben Ferrer","Home Office","Avanti 4.4 Cu. Ft. Refrigerator","0.00","0.00","4505"
"2016-06-09","BH-11710","Brosina Hoffman","Consumer","Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood","0.00","0.00","6"
"2018-10-27","JE-15475","Jeremy Ellison","Consumer","Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp","0.00","0.00","479"
"2019-08-06","GM-14455","Gary Mitchum","Home Office","Avery 481","0.00","0.00","6400"
"2018-12-05","HE-14800","Harold Engle","Corporate","Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp","0.00","0.00","9965"
"2018-06-26","VP-21760","Victoria Pisteka","Corporate","DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7","0.00","0.00","9027"
"2019-10-06","XP-21865","Xylona Preis","Consumer","Xerox 217","0.00","0.00","8330"
"2018-11-13","CK-12760","Cyma Kinney","Corporate","Eldon Simplefile Box Office","0.00","0.00","4628"
"2018-03-03","TS-21160","Theresa Swint","Corporate","Executive Impressions 10"" Spectator Wall Clock","0.00","0.00","4749"
"2017-09-07","AG-10525","Andy Gerbode","Corporate","Mobile Personal File Cube","0.00","0.00","8627"
"2019-09-20","SV-20365","Seth Vernon","Consumer","Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�","0.00","0.00","6096"
"2016-12-05","RL-19615","Rob Lucas","Consumer","Xerox 1933","0.00","0.00","7570"
"2017-11-27","MA-17560","Matt Abelman","Home Office","Xerox 1884","0.00","0.00","7670"
"2016-01-10","AJ-10780","Anthony Jacobs","Corporate","Avery 482","0.00","0.00","866"
"2019-02-18","CV-12805","Cynthia Voltz","Corporate","Memorex Micro Travel Drive 32 GB","0.00","0.00","5389"
"2017-11-26","EA-14035","Erin Ashbrook","Corporate","Canon PC1080F Personal Copier","0.00","0.00","5773"
"2018-02-05","PP-18955","Paul Prost","Home Office","Revere Boxed Rubber Bands by Revere","0.00","0.00","1385"
"2019-05-18","TS-21340","Toby Swindell","Consumer","Master Caster Door Stop, Large Neon Orange","0.00","0.00","3941"
"2016-08-09","ED-13885","Emily Ducich","Home Office","Avery 494","0.00","0.00","1741"
"2018-08-26","RF-19735","Roland Fjeld","Consumer","Xerox 1979","0.00","0.00","994"
"2017-12-06","AF-10870","Art Ferguson","Consumer","Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","0.00","0.00","5609"
"2019-11-07","FP-14320","Frank Preis","Consumer","Maxell CD-R Discs","0.00","0.00","8331"
"2019-11-09","JE-15745","Joel Eaton","Consumer","Eldon Wave Desk Accessories","0.00","0.00","4611"
"2018-04-19","JO-15280","Jas O'Carroll","Consumer","Panasonic KP-4ABK Battery-Operated Pencil Sharpener","0.00","0.00","1607"
"2019-08-18","HW-14935","Helen Wasserman","Corporate","Imation Bio 8GB USB�Flash Drive Imation�Corp","0.00","0.00","5613"
"2016-08-15","CS-12355","Christine Sundaresam","Consumer","Premium Transparent Presentation Covers by GBC","0.00","0.00","6793"
"2017-03-24","CP-12085","Cathy Prescott","Corporate","Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry","0.00","0.00","7439"
"2017-12-20","JM-15865","John Murray","Consumer","Acco 6 Outlet Guardian Standard Surge Suppressor","0.00","0.00","8866"
"2019-09-25","LS-17200","Luke Schmidt","Corporate","Iris Project Case","0.00","0.00","5152"
"2017-07-06","BF-10975","Barbara Fisher","Corporate","Newell 333","0.00","0.00","6838"
"2018-11-05","LW-17125","Liz Willingham","Consumer","3M Polarizing Task Lamp with Clamp Arm, Light Gray","0.00","0.00","8963"
"2016-10-31","GG-14650","Greg Guthrie","Corporate","Maxell�LTO Ultrium - 800 GB","0.00","0.00","2067"
"2019-03-19","VG-21805","Vivek Grady","Corporate","Dixon Ticonderoga Pencils","0.00","0.00","9890"
"2018-12-06","GG-14650","Greg Guthrie","Corporate","Xerox 216","0.00","0.00","1133"
"2017-12-10","KD-16495","Keith Dawkins","Corporate","Global Super Steno Chair","0.00","0.00","3585"
"2019-12-10","AG-10330","Alex Grayson","Consumer","Xerox 225","0.00","0.00","4354"
"2017-03-26","SM-20950","Suzanne McNair","Corporate","Dual Level, Single-Width Filing Carts","0.00","0.00","9867"
"2017-07-13","ND-18460","Neil Ducich","Corporate","Xerox 1931","0.00","0.00","1829"
"2018-11-11","LP-17080","Liz Pelletier","Consumer","Magnifier Swing Arm Lamp","0.00","0.00","8120"
"2019-06-11","TB-21400","Tom Boeckenhauer","Consumer","O'Sullivan 3-Shelf Heavy-Duty Bookcases","0.00","0.00","4224"
"2017-09-07","TN-21040","Tanja Norvell","Home Office","Razer Kraken PRO Over Ear PC and Music Headset","0.00","0.00","6901"
"2019-09-29","PG-18820","Patrick Gardner","Consumer","Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote","0.00","0.00","5793"
"2019-03-25","CV-12295","Christina VanderZanden","Consumer","Staples in misc. colors","0.00","0.00","2384"
"2019-07-25","RB-19360","Raymond Buch","Consumer","Avery 498","0.00","0.00","2856"
"2017-09-20","TC-20980","Tamara Chand","Corporate","Xerox 1881","0.00","0.00","8061"
"2017-12-13","MC-17575","Matt Collins","Consumer","Avery 513","0.00","0.00","1818"
"2017-09-07","MC-17275","Marc Crier","Consumer","Eldon Shelf Savers Cubes and Bins","0.00","0.00","4108"
"2018-12-01","EJ-14155","Eva Jacobs","Consumer","Jensen SMPS-640 -�speaker phone","0.00","0.00","8393"
"2016-10-13","ML-17395","Marina Lichtenstein","Corporate","Flexible Leather- Look Classic Collection Ring Binder","0.00","0.00","5593"
"2019-06-03","KN-16390","Katherine Nockton","Corporate","Hewlett-Packard 300S Scientific Calculator","0.00","0.00","6485"
"2019-05-20","NC-18340","Nat Carroll","Consumer","Staples","0.00","0.00","4366"
"2018-02-02","SE-20110","Sanjit Engle","Consumer","Presstex Flexible Ring Binders","0.00","0.00","8490"
"2018-04-07","SF-20200","Sarah Foster","Consumer","Newell 322","0.00","0.00","8517"
"2019-05-14","KB-16585","Ken Black","Corporate","Xerox 1917","0.00","0.00","4649"
"2018-06-06","CK-12595","Clytie Kelty","Consumer","Avery Binder Labels","0.00","0.00","5537"
"2018-04-03","ZD-21925","Zuschuss Donatelli","Consumer","Seth Thomas 13 1/2"" Wall Clock","0.00","0.00","5898"
"2017-12-04","MS-17980","Michael Stewart","Corporate","Xerox 1881","0.00","0.00","3851"
"2017-12-25","LH-16900","Lena Hernandez","Consumer","Tuf-Vin Binders","0.00","0.00","7156"
"2017-09-11","SN-20560","Skye Norling","Home Office","Ibico Laser Imprintable Binding System Covers","0.00","0.00","8863"
"2018-08-12","NP-18700","Nora Preis","Consumer","Tennsco 6- and 18-Compartment Lockers","0.00","0.00","9404"
"2019-11-06","FM-14290","Frank Merwin","Home Office","Kingston Digital DataTraveler 32GB USB 2.0","0.00","0.00","5907"
"2017-08-24","SC-20380","Shahid Collister","Consumer","DAX Value U-Channel Document Frames, Easel Back","0.00","0.00","7615"
"2017-10-08","MB-17305","Maria Bertelson","Consumer","Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black","0.00","0.00","5509"
"2019-03-19","SA-20830","Sue Ann Reed","Consumer","Advantus Employee of the Month Certificate Frame, 11 x 13-1/2","0.00","0.00","5232"
"2019-09-14","HZ-14950","Henia Zydlo","Consumer","Xerox 1980","0.00","0.00","9594"
"2016-11-22","RA-19885","Ruben Ausman","Corporate","GBC ProClick Punch Binding System","0.00","0.00","2576"
"2019-07-11","KB-16240","Karen Bern","Corporate","Logitech�P710e Mobile Speakerphone","0.00","0.00","8587"
"2019-11-20","CD-11920","Carlos Daly","Consumer","Xerox 1968","0.00","0.00","4389"
"2019-10-23","JC-16105","Julie Creighton","Corporate","Eldon 200 Class Desk Accessories, Smoke","0.00","0.00","2895"
"2019-06-26","SC-20260","Scott Cohen","Corporate","Xerox 1991","0.00","0.00","6943"
"2016-11-09","JP-15520","Jeremy Pistek","Consumer","Xerox 1912","0.00","0.00","477"
"2019-09-22","LC-17140","Logan Currie","Consumer","Eldon 500 Class Desk Accessories","0.00","0.00","9409"
"2018-06-20","DP-13105","Dave Poirier","Corporate","Xerox 202","0.00","0.00","852"
"2016-04-15","PS-18970","Paul Stevenson","Home Office","Howard Miller 13"" Diameter Goldtone Round Wall Clock","0.00","0.00","7658"
"2016-04-07","RS-19765","Roland Schwarz","Corporate","Xerox 1945","0.00","0.00","4178"
"2016-02-20","SR-20740","Steven Roelle","Home Office","Xerox 204","0.00","0.00","8504"
"2018-02-01","SM-20950","Suzanne McNair","Corporate","Xerox 1883","0.00","0.00","8404"
"2016-04-25","BT-11305","Beth Thompson","Home Office","Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center","0.00","0.00","4377"
"2018-05-24","EH-14125","Eugene Hildebrand","Home Office","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L","0.00","0.00","5002"
"2016-11-07","BP-11095","Bart Pistole","Corporate","Riverleaf Stik-Withit Designer Note Cubes","0.00","0.00","6982"
"2017-04-07","RP-19390","Resi P�lking","Consumer","Xerox 192","0.00","0.00","9037"
"2019-12-30","PO-18865","Patrick O'Donnell","Consumer","Gear Head AU3700S Headset","0.00","0.00","908"
"2019-01-29","TM-21010","Tamara Manning","Consumer","Tenex Personal Project File with Scoop Front Design, Black","0.00","0.00","9917"
"2019-09-07","AG-10390","Allen Goldenen","Consumer","C-Line Magnetic Cubicle Keepers, Clear Polypropylene","0.00","0.00","6005"
"2019-05-18","TB-21355","Todd Boyes","Corporate","Acco Six-Outlet Power Strip, 4' Cord Length","0.00","0.00","4423"
"2018-01-15","Dp-13240","Dean percer","Home Office","American Pencil","0.00","0.00","2879"
"2019-05-26","BM-11785","Bryan Mills","Consumer","Verbatim Slim CD and DVD Storage Cases, 50/Pack","0.00","0.00","9067"
"2017-05-31","EM-13825","Elizabeth Moffitt","Corporate","Xerox 1889","0.00","0.00","9783"
"2018-05-26","CM-12235","Chris McAfee","Consumer","Nu-Dell Float Frame 11 x 14 1/2","0.00","0.00","9501"
